Time,Temperature,Humidity,Warning
2025-05-21 12:53:32,28.7,67.2,FALSE
2025-05-21 12:53:38,28.7,67.2,FALSE
2025-05-21 12:53:43,28.7,67.2,FALSE
2025-05-21 12:53:48,28.7,67.2,FALSE
2025-05-21 12:53:53,28.7,67.2,FALSE
2025-05-21 12:53:58,28.7,67,FALSE
2025-05-21 12:54:04,28.7,67,FALSE
2025-05-21 12:54:09,28.7,66.8,FALSE
2025-05-21 12:54:14,28.7,66.8,FALSE
2025-05-21 12:54:19,28.7,66.7,FALSE
2025-05-21 12:54:25,28.7,66.7,FALSE
2025-05-21 12:54:30,28.7,66.9,FALSE
2025-05-21 12:54:35,28.7,66.9,FALSE
2025-05-21 12:54:40,28.7,67,FALSE
2025-05-21 12:54:45,28.7,67,FALSE
2025-05-21 12:54:51,28.7,67,FALSE
2025-05-21 12:54:56,28.7,67,FALSE
2025-05-21 12:55:01,28.7,67,FALSE
2025-05-21 12:55:06,28.7,67,FALSE
2025-05-21 12:55:12,28.7,66.9,FALSE
2025-05-21 12:55:17,28.7,66.9,FALSE
2025-05-21 12:55:22,28.8,67.1,FALSE
2025-05-21 12:55:27,28.8,67.1,FALSE
2025-05-21 12:55:32,28.8,67,FALSE
2025-05-21 12:55:38,28.8,67,FALSE
2025-05-21 12:55:43,28.8,67.1,FALSE
2025-05-21 12:55:48,28.8,67.1,FALSE
2025-05-21 12:55:53,28.8,67,FALSE
2025-05-21 12:55:59,28.8,67,FALSE
2025-05-21 12:56:04,28.8,67,FALSE
2025-05-21 12:56:09,28.8,67,FALSE
2025-05-21 12:56:14,28.8,67,FALSE
2025-05-21 12:56:19,28.8,67,FALSE
2025-05-21 12:56:25,28.8,66.9,FALSE
2025-05-21 12:56:30,28.8,66.9,FALSE
2025-05-21 12:56:35,28.8,66.8,FALSE
2025-05-21 12:56:40,28.8,66.8,FALSE
2025-05-21 12:56:46,28.8,66.8,FALSE
2025-05-21 12:56:51,28.8,66.8,FALSE
2025-05-21 12:56:56,28.8,66.6,FALSE
2025-05-21 12:57:01,28.8,66.6,FALSE
2025-05-21 12:57:06,28.8,66.7,FALSE
2025-05-21 12:57:12,28.8,66.7,FALSE
2025-05-21 12:57:17,28.8,66.8,FALSE
2025-05-21 12:57:22,28.8,66.8,FALSE
2025-05-21 12:57:27,28.8,66.8,FALSE
2025-05-21 12:57:33,28.8,66.8,FALSE
2025-05-21 12:57:38,28.9,66.8,FALSE
2025-05-21 12:57:43,28.9,66.8,FALSE
2025-05-21 12:57:49,28.8,66.8,FALSE
2025-05-21 12:57:54,28.8,66.8,FALSE
2025-05-21 12:57:59,28.8,66.8,FALSE
2025-05-21 12:58:04,28.8,66.8,FALSE
2025-05-21 12:58:10,28.8,66.8,FALSE
2025-05-21 12:58:15,28.8,66.8,FALSE
2025-05-21 12:58:20,28.8,66.7,FALSE
2025-05-21 12:58:25,28.8,66.7,FALSE
2025-05-21 12:58:30,28.9,66.7,FALSE
2025-05-21 12:58:36,28.9,66.7,FALSE
2025-05-21 12:58:41,28.9,66.6,FALSE
2025-05-21 12:58:46,28.9,66.6,FALSE
2025-05-21 12:58:51,28.9,66.5,FALSE
2025-05-21 12:58:57,28.9,66.5,FALSE
2025-05-21 12:59:02,28.9,66.5,FALSE
2025-05-21 12:59:07,28.9,66.5,FALSE
2025-05-21 12:59:12,28.9,66.5,FALSE
2025-05-21 12:59:17,28.9,66.5,FALSE
2025-05-21 12:59:23,28.9,66.5,FALSE
2025-05-21 12:59:28,28.9,66.5,FALSE
2025-05-21 12:59:33,28.9,66.4,FALSE
2025-05-21 12:59:38,28.9,66.4,FALSE
2025-05-21 12:59:44,28.9,66.2,FALSE
2025-05-21 12:59:49,28.9,66.2,FALSE
2025-05-21 12:59:54,28.9,66.2,FALSE
2025-05-21 12:59:59,28.9,66.2,FALSE
2025-05-21 13:00:05,29,66.1,FALSE
2025-05-21 13:00:10,29,66.1,FALSE
2025-05-21 13:00:15,29,65.9,FALSE
2025-05-21 13:00:20,29,65.9,FALSE
2025-05-21 13:00:25,29,65.8,FALSE
2025-05-21 13:00:31,29,65.8,FALSE
2025-05-21 13:00:36,29,65.8,FALSE
2025-05-21 13:00:41,29,65.8,FALSE
2025-05-21 13:00:46,29,65.7,FALSE
2025-05-21 13:00:51,29,65.7,FALSE
2025-05-21 13:00:57,29,65.7,FALSE
2025-05-21 13:01:02,29,65.7,FALSE
2025-05-21 13:01:07,29,65.7,FALSE
2025-05-21 13:01:12,29,65.7,FALSE
2025-05-21 13:01:18,29,65.7,FALSE
2025-05-21 13:01:23,29,65.7,FALSE
2025-05-21 13:01:28,29,65.7,FALSE
2025-05-21 13:01:33,29,65.7,FALSE
2025-05-21 13:01:38,29.1,65.7,FALSE
2025-05-21 13:01:44,29.1,65.7,FALSE
2025-05-21 13:01:49,29.1,65.8,FALSE
2025-05-21 13:01:54,29.1,65.8,FALSE
2025-05-21 13:01:59,29.1,65.8,FALSE
2025-05-21 13:02:04,29.1,65.8,FALSE
2025-05-21 13:02:10,29.1,65.7,FALSE
2025-05-21 13:02:15,29.1,65.7,FALSE
2025-05-21 13:02:20,29.1,65.7,FALSE
2025-05-21 13:02:25,29.1,65.7,FALSE
2025-05-21 13:02:30,29.1,65.7,FALSE
2025-05-21 13:02:36,29.1,65.7,FALSE
2025-05-21 13:02:41,29.1,65.5,FALSE
2025-05-21 13:02:46,29.1,65.5,FALSE
2025-05-21 13:02:51,29.1,65.5,FALSE
2025-05-21 13:02:56,29.1,65.5,FALSE
2025-05-21 13:03:02,29.1,65.4,FALSE
2025-05-21 13:03:07,29.1,65.4,FALSE
2025-05-21 13:03:12,29.1,65.5,FALSE
2025-05-21 13:03:17,29.1,65.5,FALSE
2025-05-21 13:03:23,29.1,65.4,FALSE
2025-05-21 13:03:28,29.1,65.4,FALSE
2025-05-21 13:03:33,29.1,65.4,FALSE
2025-05-21 13:03:38,29.1,65.4,FALSE
2025-05-21 13:03:43,29.1,65.5,FALSE
2025-05-21 13:03:49,29.1,65.5,FALSE
2025-05-21 13:03:54,29.1,65.5,FALSE
2025-05-21 13:04:01,29.1,65.5,FALSE
2025-05-21 13:04:06,29.1,65.5,FALSE
2025-05-21 13:04:11,29.1,65.5,FALSE
2025-05-21 13:04:16,29.2,65.6,FALSE
2025-05-21 13:04:21,29.2,65.6,FALSE
2025-05-21 13:04:27,29.2,65.6,FALSE
2025-05-21 13:04:32,29.2,65.6,FALSE
2025-05-21 13:04:37,29.2,65.6,FALSE
2025-05-21 13:04:42,29.2,65.6,FALSE
2025-05-21 13:04:47,29.2,65.6,FALSE
2025-05-21 13:04:52,29.2,65.6,FALSE
2025-05-21 13:04:58,29.2,65.6,FALSE
2025-05-21 13:05:03,29.2,65.6,FALSE
2025-05-21 13:05:08,29.2,65.7,FALSE
2025-05-21 13:05:13,29.2,65.7,FALSE
2025-05-21 13:05:18,29.2,65.6,FALSE
2025-05-21 13:05:24,29.2,65.6,FALSE
2025-05-21 13:05:29,29.2,65.5,FALSE
2025-05-21 13:05:34,29.2,65.5,FALSE
2025-05-21 13:05:39,29.2,65.5,FALSE
2025-05-21 13:05:44,29.2,65.5,FALSE
2025-05-21 13:05:50,29.2,65.5,FALSE
2025-05-21 13:05:55,29.2,65.5,FALSE
2025-05-21 13:06:00,29.2,65.6,FALSE
2025-05-21 13:06:05,29.2,65.6,FALSE
2025-05-21 13:06:10,29.2,65.7,FALSE
2025-05-21 13:06:16,29.2,65.7,FALSE
2025-05-21 13:06:21,29.2,65.7,FALSE
2025-05-21 13:06:26,29.2,65.7,FALSE
2025-05-21 13:06:31,29.2,65.6,FALSE
2025-05-21 13:06:36,29.2,65.6,FALSE
2025-05-21 13:06:42,29.2,65.7,FALSE
2025-05-21 13:06:47,29.2,65.7,FALSE
2025-05-21 13:06:52,29.2,65.7,FALSE
2025-05-21 13:06:57,29.2,65.7,FALSE
2025-05-21 13:07:02,29.2,65.7,FALSE
2025-05-21 13:07:08,29.2,65.7,FALSE
2025-05-21 13:07:13,29.2,65.7,FALSE
2025-05-21 13:07:18,29.2,65.7,FALSE
2025-05-21 13:07:23,29.2,65.7,FALSE
2025-05-21 13:07:28,29.2,65.7,FALSE
2025-05-21 13:07:34,29.2,65.7,FALSE
2025-05-21 13:07:39,29.2,65.7,FALSE
2025-05-21 13:07:44,29.2,65.6,FALSE
2025-05-21 13:07:49,29.2,65.6,FALSE
2025-05-21 13:07:54,29.2,65.6,FALSE
2025-05-21 13:08:00,29.2,65.6,FALSE
2025-05-21 13:08:06,29.2,65.6,FALSE
2025-05-21 13:08:11,29.2,65.6,FALSE
2025-05-21 13:08:16,29.2,65.6,FALSE
2025-05-21 13:08:21,29.2,65.6,FALSE
2025-05-21 13:08:26,29.2,65.6,FALSE
2025-05-21 13:08:32,29.2,65.6,FALSE
2025-05-21 13:08:37,29.2,65.6,FALSE
2025-05-21 13:08:42,29.2,65.6,FALSE
2025-05-21 13:08:47,29.2,65.6,FALSE
2025-05-21 13:08:52,29.2,65.6,FALSE
2025-05-21 13:08:58,29.2,65.5,FALSE
2025-05-21 13:09:03,29.2,65.5,FALSE
2025-05-21 13:09:08,29.2,65.5,FALSE
2025-05-21 13:09:13,29.2,65.5,FALSE
2025-05-21 13:09:18,29.2,65.5,FALSE
2025-05-21 13:09:24,29.2,65.5,FALSE
2025-05-21 13:09:29,29.2,65.6,FALSE
2025-05-21 13:09:34,29.2,65.6,FALSE
2025-05-21 13:09:39,29.2,65.6,FALSE
2025-05-21 13:09:44,29.2,65.6,FALSE
2025-05-21 13:09:50,29.2,65.6,FALSE
2025-05-21 13:09:55,29.2,65.6,FALSE
2025-05-21 13:10:00,29.2,65.6,FALSE
2025-05-21 13:10:05,29.2,65.6,FALSE
2025-05-21 13:10:10,29.2,65.6,FALSE
2025-05-21 13:10:16,29.2,65.6,FALSE
2025-05-21 13:10:21,29.2,65.5,FALSE
2025-05-21 13:10:26,29.2,65.5,FALSE
2025-05-21 13:10:31,29.2,65.5,FALSE
2025-05-21 13:10:36,29.2,65.4,FALSE
2025-05-21 13:10:42,29.2,65.4,FALSE
2025-05-21 13:10:47,29.2,65.5,FALSE
2025-05-21 13:10:52,29.2,65.4,FALSE
2025-05-21 13:10:57,29.2,65.4,FALSE
2025-05-21 13:11:03,29.2,65.4,FALSE
2025-05-21 13:11:08,29.2,65.4,FALSE
2025-05-21 13:11:13,29.2,65.4,FALSE
2025-05-21 13:11:18,29.2,65.4,FALSE
2025-05-21 13:11:24,29.2,65.3,FALSE
2025-05-21 13:11:29,29.2,65.3,FALSE
2025-05-21 13:11:34,29.2,65.4,FALSE
2025-05-21 13:11:39,29.2,65.4,FALSE
2025-05-21 13:11:45,29.2,65.4,FALSE
2025-05-21 13:11:50,29.2,65.4,FALSE
2025-05-21 13:11:55,29.2,65.4,FALSE
2025-05-21 13:12:00,29.2,65.4,FALSE
2025-05-21 13:12:06,29.2,65.4,FALSE
2025-05-21 13:12:11,29.2,65.3,FALSE
2025-05-21 13:12:16,29.2,65.3,FALSE
2025-05-21 13:12:21,29.2,65.3,FALSE
2025-05-21 13:12:27,29.2,65.3,FALSE
2025-05-21 13:12:32,29.2,65.3,FALSE
2025-05-21 13:12:37,29.2,65.3,FALSE
2025-05-21 13:12:42,29.2,65.3,FALSE
2025-05-21 13:12:47,29.2,65.3,FALSE
2025-05-21 13:12:53,29.2,65.3,FALSE
2025-05-21 13:12:58,29.2,65.3,FALSE
2025-05-21 13:13:03,29.2,65.3,FALSE
2025-05-21 13:13:08,29.2,65.3,FALSE
2025-05-21 13:13:14,29.2,65.4,FALSE
2025-05-21 13:13:19,29.2,65.4,FALSE
2025-05-21 13:13:24,29.2,65.4,FALSE
2025-05-21 13:13:29,29.2,65.4,FALSE
2025-05-21 13:13:35,29.2,65.3,FALSE
2025-05-21 13:13:40,29.2,65.3,FALSE
2025-05-21 13:13:45,29.2,65.4,FALSE
2025-05-21 13:13:51,29.2,65.3,FALSE
2025-05-21 13:13:56,29.2,65.3,FALSE
2025-05-21 13:14:04,29.2,65.3,FALSE
2025-05-21 13:14:09,29.2,65.3,FALSE
2025-05-21 13:14:15,29.2,65.3,FALSE
2025-05-21 13:14:20,29.2,65.3,FALSE
2025-05-21 13:14:25,29.2,65.3,FALSE
2025-05-21 13:14:30,29.2,65.3,FALSE
2025-05-21 13:14:35,29.2,65.3,FALSE
2025-05-21 13:14:41,29.2,65.3,FALSE
2025-05-21 13:14:46,29.2,65.3,FALSE
2025-05-21 13:14:51,29.2,65.3,FALSE
2025-05-21 13:14:56,29.2,65.3,FALSE
2025-05-21 13:15:02,29.2,65.2,FALSE
2025-05-21 13:15:07,29.2,65.2,FALSE
2025-05-21 13:15:12,29.2,65.3,FALSE
2025-05-21 13:15:17,29.2,65.3,FALSE
2025-05-21 13:15:23,29.2,65.3,FALSE
2025-05-21 13:15:28,29.2,65.3,FALSE
2025-05-21 13:15:33,29.2,65.3,FALSE
2025-05-21 13:15:38,29.2,65.3,FALSE
2025-05-21 13:15:43,29.2,65.3,FALSE
2025-05-21 13:15:49,29.2,65.3,FALSE
2025-05-21 13:15:54,29.2,65.3,FALSE
2025-05-21 13:15:59,29.2,65.3,FALSE
2025-05-21 13:16:04,29.2,65.3,FALSE
2025-05-21 13:16:09,29.2,65.3,FALSE
2025-05-21 13:16:15,29.2,65.4,FALSE
2025-05-21 13:16:20,29.2,65.4,FALSE
2025-05-21 13:16:25,29.2,65.3,FALSE
2025-05-21 13:16:30,29.2,65.3,FALSE
2025-05-21 13:16:35,29.2,65.3,FALSE
2025-05-21 13:16:41,29.2,65.3,FALSE
2025-05-21 13:16:46,29.2,65.3,FALSE
2025-05-21 13:16:51,29.2,65.3,FALSE
2025-05-21 13:16:57,29.2,65.3,FALSE
2025-05-21 13:17:02,29.2,65.3,FALSE
2025-05-21 13:17:07,29.2,65.3,FALSE
2025-05-21 13:17:13,29.2,65.3,FALSE
2025-05-21 13:17:18,29.2,65.3,FALSE
2025-05-21 13:17:23,29.2,65.3,FALSE
2025-05-21 13:17:28,29.2,65.3,FALSE
2025-05-21 13:17:33,29.2,65.3,FALSE
2025-05-21 13:17:39,29.2,65.2,FALSE
2025-05-21 13:17:44,29.2,65.2,FALSE
2025-05-21 13:17:49,29.2,65.3,FALSE
2025-05-21 13:17:54,29.2,65.3,FALSE
2025-05-21 13:17:59,29.2,65.2,FALSE
2025-05-21 13:18:05,29.2,65.3,FALSE
2025-05-21 13:18:11,29.2,65.3,FALSE
2025-05-21 13:18:16,29.2,65.3,FALSE
2025-05-21 13:18:21,29.2,65.3,FALSE
2025-05-21 13:18:26,29.2,65.3,FALSE
2025-05-21 13:18:32,29.2,65.3,FALSE
2025-05-21 13:18:37,29.2,65.2,FALSE
2025-05-21 13:18:43,29.2,65.2,FALSE
2025-05-21 13:18:48,29.2,65.2,FALSE
2025-05-21 13:18:53,29.2,65.2,FALSE
2025-05-21 13:18:58,29.2,65.2,FALSE
2025-05-21 13:19:03,29.2,65.2,FALSE
2025-05-21 13:19:09,29.2,65.2,FALSE
2025-05-21 13:19:14,29.2,65.2,FALSE
2025-05-21 13:19:19,29.2,65.2,FALSE
2025-05-21 13:19:24,29.2,65.2,FALSE
2025-05-21 13:19:29,29.2,65.2,FALSE
2025-05-21 13:19:35,29.2,65.2,FALSE
2025-05-21 13:19:40,29.2,65.1,FALSE
2025-05-21 13:19:45,29.2,65.1,FALSE
2025-05-21 13:19:50,29.2,65.1,FALSE
2025-05-21 13:19:55,29.2,65.1,FALSE
2025-05-21 13:20:01,29.2,65.1,FALSE
2025-05-21 13:20:06,29.2,65.1,FALSE
2025-05-21 13:20:11,29.2,65.1,FALSE
2025-05-21 13:20:16,29.2,65.1,FALSE
2025-05-21 13:20:22,29.2,65.1,FALSE
2025-05-21 13:20:27,29.2,65.1,FALSE
2025-05-21 13:20:32,29.2,65.1,FALSE
2025-05-21 13:20:37,29.2,65.1,FALSE
2025-05-21 13:20:42,29.2,65.1,FALSE
2025-05-21 13:20:48,29.2,65.1,FALSE
2025-05-21 13:20:53,29.2,65.1,FALSE
2025-05-21 13:20:58,29.2,65.1,FALSE
2025-05-21 13:21:03,29.2,65.1,FALSE
2025-05-21 13:21:08,29.2,65.1,FALSE
2025-05-21 13:21:14,29.2,65.2,FALSE
2025-05-21 13:21:19,29.2,65.2,FALSE
2025-05-21 13:21:24,29.2,65.1,FALSE
2025-05-21 13:21:29,29.2,65.1,FALSE
2025-05-21 13:21:35,29.2,65.1,FALSE
2025-05-21 13:21:40,29.2,65.1,FALSE
2025-05-21 13:21:45,29.2,65.2,FALSE
2025-05-21 13:21:50,29.2,65.2,FALSE
2025-05-21 13:21:55,29.2,65.1,FALSE
2025-05-21 13:22:01,29.2,65.1,FALSE
2025-05-21 13:22:06,29.2,65.1,FALSE
2025-05-21 13:22:11,29.2,65.1,FALSE
2025-05-21 13:22:16,29.2,65.1,FALSE
2025-05-21 13:22:21,29.2,65.1,FALSE
2025-05-21 13:22:27,29.2,65.1,FALSE
2025-05-21 13:22:32,29.2,65.1,FALSE
2025-05-21 13:22:37,29.2,65.1,FALSE
2025-05-21 13:22:42,29.2,65.1,FALSE
2025-05-21 13:22:47,29.2,65.1,FALSE
2025-05-21 13:22:53,29.2,65.1,FALSE
2025-05-21 13:22:58,29.2,65.1,FALSE
2025-05-21 13:23:03,29.2,65,FALSE
2025-05-21 13:23:08,29.2,65,FALSE
2025-05-21 13:23:13,29.2,65,FALSE
2025-05-21 13:23:19,29.2,65,FALSE
2025-05-21 13:23:24,29.2,65.1,FALSE
2025-05-21 13:23:29,29.2,65.1,FALSE
2025-05-21 13:23:34,29.2,65.2,FALSE
2025-05-21 13:23:39,29.2,65.2,FALSE
2025-05-21 13:23:45,29.2,65.2,FALSE
2025-05-21 13:23:50,29.2,65.2,FALSE
2025-05-21 13:23:55,29.2,65,FALSE
2025-05-21 13:24:00,29.2,65,FALSE
2025-05-21 13:24:05,29.2,65.1,FALSE
2025-05-21 13:24:11,29.2,65.1,FALSE
2025-05-21 13:24:16,29.2,65.1,FALSE
2025-05-21 13:24:21,29.2,65.1,FALSE
2025-05-21 13:24:26,29.2,65.1,FALSE
2025-05-21 13:24:31,29.2,65.1,FALSE
2025-05-21 13:24:37,29.2,65.1,FALSE
